SubjTrial,SubjectID,ExpNum,ItemNum,Response,TargetWord,TrialType,Syllogism,ListNum,premise1,premise2,conclusion,loadtime,digitMatch,RT,SyllogismSimple,ExpectedResponse,ResponseWasCorrect,excl.subj,excl.trial
45_52,45,Pilot-3,52,0,books,Polysemy,Dimatis,1,Some doorstops are books,All books are intellectual property,Some intellectual property is a doorstop,750,NA,7053,Dimatis,0,1,0,0
45_53,45,Pilot-3,53,1,dances,Invalid Filler,Darii*,1,All polkas are dances ,Some mating rituals are dances ,Some mating rituals are polkas ,750,NA,6529,Darii,0,0,0,0
45_54,45,Pilot-3,54,0,shapes,Invalid Filler,Disamis*,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,750,NA,6964,Disamis,0,1,0,0
45_55,45,Pilot-3,55,0,sausages,Invalid Filler,Datisi*,1,All hot dogs are sausages,Some sausages are salamis,Some hot dogs are salamis,750,NA,7899,Datisi,0,1,0,0
45_56,45,Pilot-3,56,0,funerals,Invalid Filler,Datisi*,1,All open-casket services are funerals,Some funerals are cremations,Some cremations are open-casket services,750,NA,12083,Datisi,0,1,0,0
45_57,45,Pilot-3,57,1,singers,Valid Filler,Darii,1,All singers have an ideal vocal range ,Some guitarists are singers,Some guitarists have an ideal vocal range,750,NA,6490,Darii,1,1,0,0
45_58,45,Pilot-3,58,0,mothers,Invalid Filler,Darii*,1,All grandmothers are mothers ,Some teens are mothers,Some grandmothers are teens,750,NA,11162,Darii,0,1,0,0
45_59,45,Pilot-3,59,1,clocks,Invalid Filler,Barbara*,1,All watches are clocks ,All sundials are clocks ,All watches are sundials ,750,NA,6931,Barbara,0,0,0,0
45_60,45,Pilot-3,60,0,drivers,Invalid Filler,Barbara*,1,All long-haul truckers are drivers,All chauffeurs are drivers,All chauffeurs are long-haul truckers ,750,NA,6965,Barbara,0,1,0,0
46_1,46,Pilot-3,1,1,mugs,Valid Filler,Datisi,1,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,1250,NA,8370,Datisi,1,1,0,0
46_2,46,Pilot-3,2,1,burgers,Valid Filler,Disamis,1,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,1250,NA,8174,Disamis,1,1,0,0
46_3,46,Pilot-3,3,1,dresses,Invalid Filler,Darii*,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,1250,NA,8111,Darii,0,0,0,0
46_4,46,Pilot-3,4,1,trucks,Valid Filler,Dimatis,1,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,1250,NA,8058,Dimatis,1,1,0,0
46_5,46,Pilot-3,5,0,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,1250,NA,7646,Datisi,1,0,0,0
46_6,46,Pilot-3,6,1,doughnuts,Valid Filler,Darii,1,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,1250,NA,7809,Darii,1,1,0,0
46_7,46,Pilot-3,7,0,dolls,Valid Filler,Darii,1,All dolls are man made,Some toys are dolls ,Some toys are man made,1250,NA,7641,Darii,1,0,0,0
46_8,46,Pilot-3,8,1,arms,Homonymy,Disamis,1,Some arms are high caliber,All arms have elbows,Some elbows are high caliber,1250,NA,8057,Disamis,0,0,0,0
46_9,46,Pilot-3,9,1,toilets,Invalid Filler,Disamis*,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,1250,NA,7827,Disamis,0,0,0,0
46_10,46,Pilot-3,10,0,dinners,Polysemy,Barbara,1,All dinners are after lunch,All Thanksgiving turkeys are dinners,All Thanksgiving turkeys are after lunch,1250,NA,7396,Barbara,0,1,0,0
46_11,46,Pilot-3,11,1,rifles,Valid Filler,Disamis,1,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,1250,NA,7469,Disamis,1,1,0,0
46_12,46,Pilot-3,12,0,chickens,Polysemy,Datisi,1,All chickens lay eggs,Some chickens are roasts,Some roasts lay eggs,1250,NA,7914,Datisi,0,1,0,0
46_13,46,Pilot-3,13,0,boards,Homonymy,Dimatis,1,Some committees are boards,All boards are rectangles,Some rectangles are committees,1250,NA,7742,Dimatis,0,1,0,0
46_14,46,Pilot-3,14,1,foundations,Homonymy,Dimatis,1,Some concrete slabs are foundations,All foundations are non-profits,Some non-profits are concrete slabs,1250,NA,10311,Dimatis,0,0,0,0
46_15,46,Pilot-3,15,1,panels,Homonymy,Datisi,1,All panels have judges,Some panels are electronics,Some electronics have judges,1250,NA,8507,Datisi,0,0,0,0
46_16,46,Pilot-3,16,1,oil,Polysemy,Datisi,1,All oil is extracted from the earth,Some oil is saturated fat,Some saturated fat is extracted from the earth,1250,NA,7829,Datisi,0,0,0,0
46_17,46,Pilot-3,17,0,dreams,Polysemy,Barbara,1,All dreams are goals,All nightmares are dreams,All nightmares are goals,1250,NA,8305,Barbara,0,1,0,0
46_18,46,Pilot-3,18,1,whales,Valid Filler,Barbara,1,All whales are mammals ,All orcas are whales ,All orcas are mammals,1250,NA,7346,Barbara,1,1,0,0
46_19,46,Pilot-3,19,1,spices,Invalid Filler,Dimatis*,1,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,1250,NA,7942,Dimatis,0,0,0,0
46_20,46,Pilot-3,20,0,lunches,Polysemy,Darii,1,All lunches are less than three hours long,Some sandwiches are lunches,Some sandwiches are less than three hours long,1250,NA,7439,Darii,0,1,0,0
46_21,46,Pilot-3,21,0,admissions,Homonymy,Barbara,1,All guilty pleas are admissions,All admissions are ticketed,All guilty pleas are ticketed,1250,NA,8407,Barbara,0,1,0,0
46_22,46,Pilot-3,22,1,suitcases,Valid Filler,Dimatis,1,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,1250,NA,7398,Dimatis,1,1,0,0
46_23,46,Pilot-3,23,1,peppers,Invalid Filler,Dimatis*,1,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,1250,NA,7506,Dimatis,0,0,0,0
46_24,46,Pilot-3,24,1,colors,Invalid Filler,Disamis*,1,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,1250,NA,7482,Disamis,0,0,0,0
46_25,46,Pilot-3,25,1,examinations,Polysemy,Disamis,1,Some examinations are life saving,All examinations are graded assignments,Some graded assignments are life saving,1250,NA,7671,Disamis,0,0,0,0
46_26,46,Pilot-3,26,1,tapes,Homonymy,Darii,1,All tapes are recordings,Some adhesives are tapes,Some adhesives are recordings,1250,NA,7823,Darii,0,0,0,0
46_27,46,Pilot-3,27,1,dinosaurs,Valid Filler,Barbara,1,All dinosaurs were reptiles,All pterodactyls are dinosaurs,All pterodactyls were reptiles ,1250,NA,7301,Barbara,1,1,0,0
46_28,46,Pilot-3,28,1,phones,Valid Filler,Barbara,1,All phones can make calls ,All iPhones are phones ,All iPhones can make calls ,1250,NA,7562,Barbara,1,1,0,0
46_29,46,Pilot-3,29,1,newspapers,Polysemy,Dimatis,1,Some recyclables are newspapers,All newspapers employ reporters,Some recyclables employ reporters,1250,NA,7672,Dimatis,0,0,0,0
46_30,46,Pilot-3,30,0,buildings,Invalid Filler,Barbara*,1,All hotels are buildings ,All hospitals are buildings ,All hospitals are hotels ,1250,NA,7451,Barbara,0,1,0,0
46_31,46,Pilot-3,31,1,dates,Homonymy,Disamis,1,Some dates are prime numbers,All dates are opportunities for romance,Some opportunities for romance are prime numbers,1250,NA,7550,Disamis,0,0,0,0
46_32,46,Pilot-3,32,1,grapes,Valid Filler,Disamis,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,1250,NA,7733,Disamis,1,1,0,0
46_33,46,Pilot-3,33,1,swords,Valid Filler,Disamis,1,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,1250,NA,8438,Disamis,1,1,0,0
46_34,46,Pilot-3,34,1,ponies,Valid Filler,Datisi,1,All ponies neigh,Some ponies are colts,Some colts neigh,1250,NA,7206,Datisi,1,1,0,0
46_35,46,Pilot-3,35,1,statues,Valid Filler,Datisi,1,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,1250,NA,7224,Datisi,1,1,0,0
46_36,46,Pilot-3,36,1,widows,Valid Filler,Dimatis,1,Some mothers are widows ,All widows are women,Some women are mothers,1250,NA,7471,Dimatis,1,1,0,0
46_37,46,Pilot-3,37,1,steaks,Invalid Filler,Disamis*,1,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,1250,NA,7423,Disamis,0,0,0,0
46_38,46,Pilot-3,38,1,clowns,Valid Filler,Darii,1,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,1250,NA,7498,Darii,1,1,0,0
46_39,46,Pilot-3,39,1,injuries,Invalid Filler,Dimatis*,1,Some sunburns are injuries,All cases of frostbite are injuries,Some cases of frostbite are sunburns,1250,NA,12501,Dimatis,0,0,0,0
46_40,46,Pilot-3,40,1,thieves,Invalid Filler,Dimatis*,1,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,1250,NA,8698,Dimatis,0,0,0,0
46_41,46,Pilot-3,41,1,tracks,Homonymy,Darii,1,All tracks are prints left by animals,Some race courses are tracks ,Some race courses are prints left by animals,1250,NA,7654,Darii,0,0,0,0
46_42,46,Pilot-3,42,1,stones,Invalid Filler,Datisi*,1,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,1250,NA,9214,Datisi,0,0,0,0
46_43,46,Pilot-3,43,0,columns,Homonymy,Datisi,1,All columns are architectural,Some columns are gossip articles,Some gossip articles are architectural,1250,NA,7723,Datisi,0,1,0,0
46_44,46,Pilot-3,44,0,movements,Homonymy,Barbara,1,All movements aim for social change,All reflexes are movements,All reflexes aim for social change,1250,NA,8706,Barbara,0,1,0,0
46_45,46,Pilot-3,45,0,organs,Invalid Filler,Barbara*,1,All hearts are organs ,All lungs are organs ,All lungs are hearts,1250,NA,7485,Barbara,0,1,0,0
46_46,46,Pilot-3,46,1,actors,Invalid Filler,Datisi*,1,All male leads are actors,Some actors are women,Some women are male leads,1250,NA,9088,Datisi,0,0,0,0
46_47,46,Pilot-3,47,1,magazines,Polysemy,Darii,1,All magazines are flammable,Some subscriptions are magazines,Some subscriptions are flammable,1250,NA,10093,Darii,0,0,0,0
46_48,46,Pilot-3,48,1,liars,Valid Filler,Dimatis,1,Some criminals are liars ,All liars are humans,Some humans are criminals ,1250,NA,7769,Dimatis,1,1,0,0
46_49,46,Pilot-3,49,0,classes,Polysemy,Disamis,1,Some classes are an hour long,All classes are groups of students,Some groups of students are an hour long,1250,NA,7694,Disamis,0,1,0,0
46_50,46,Pilot-3,50,1,negotiations,Valid Filler,Barbara,1,All negotiations aim to reach agreement  ,All union bargainings are negotiations ,All union bargainings aim to reach agreement,1250,NA,7709,Barbara,1,1,0,0
46_51,46,Pilot-3,51,1,antiques,Invalid Filler,Darii*,1,All medieval manuscripts are antiques ,Some pieces of jewelry are antiques ,Some pieces of jewelry are medieval manuscripts,1250,NA,7587,Darii,0,0,0,0
46_52,46,Pilot-3,52,1,books,Polysemy,Dimatis,1,Some doorstops are books,All books are intellectual property,Some intellectual property is a doorstop,1250,NA,8015,Dimatis,0,0,0,0
46_53,46,Pilot-3,53,1,dances,Invalid Filler,Darii*,1,All polkas are dances ,Some mating rituals are dances ,Some mating rituals are polkas ,1250,NA,7978,Darii,0,0,0,0
46_54,46,Pilot-3,54,0,shapes,Invalid Filler,Disamis*,1,Some shapes are triangles,All squares are shapes,Some squares are triangles,1250,NA,7699,Disamis,0,1,0,0
46_55,46,Pilot-3,55,1,sausages,Invalid Filler,Datisi*,1,All hot dogs are sausages,Some sausages are salamis,Some hot dogs are salamis,1250,NA,8200,Datisi,0,0,0,0
46_56,46,Pilot-3,56,0,funerals,Invalid Filler,Datisi*,1,All open-casket services are funerals,Some funerals are cremations,Some cremations are open-casket services,1250,NA,8024,Datisi,0,1,0,0
46_57,46,Pilot-3,57,1,singers,Valid Filler,Darii,1,All singers have an ideal vocal range ,Some guitarists are singers,Some guitarists have an ideal vocal range,1250,NA,8184,Darii,1,1,0,0
46_58,46,Pilot-3,58,0,mothers,Invalid Filler,Darii*,1,All grandmothers are mothers ,Some teens are mothers,Some grandmothers are teens,1250,NA,7407,Darii,0,1,0,0
46_59,46,Pilot-3,59,0,clocks,Invalid Filler,Barbara*,1,All watches are clocks ,All sundials are clocks ,All watches are sundials ,1250,NA,8341,Barbara,0,1,0,0
46_60,46,Pilot-3,60,0,drivers,Invalid Filler,Barbara*,1,All long-haul truckers are drivers,All chauffeurs are drivers,All chauffeurs are long-haul truckers ,1250,NA,7524,Barbara,0,1,0,0
47_1,47,Pilot-3,1,1,mugs,Valid Filler,Datisi,1,All mugs are cups ,Some mugs are ceramics,Some ceramics are cups ,1000,NA,8792,Datisi,1,1,0,0
47_2,47,Pilot-3,2,1,burgers,Valid Filler,Disamis,1,Some burgers are overcooked ,All burgers are sandwiches,Some sandwiches are overcooked ,1000,NA,10757,Disamis,1,1,0,0
47_3,47,Pilot-3,3,1,dresses,Invalid Filler,Darii*,1,All ball gowns are dresses ,Some cocktail outfits are dresses,Some cocktail outfits are ball gowns,1000,NA,11007,Darii,0,0,0,0
47_4,47,Pilot-3,4,1,trucks,Valid Filler,Dimatis,1,Some cars are trucks ,All trucks are vehicles,Some vehicles are cars ,1000,NA,8378,Dimatis,1,1,0,0
47_5,47,Pilot-3,5,1,poets,Valid Filler,Datisi,1,All poets are writers ,Some poets are teachers,Some teachers are writers,1000,NA,10311,Datisi,1,1,0,0
47_6,47,Pilot-3,6,1,doughnuts,Valid Filler,Darii,1,All doughnuts are sugary ,Some pastries are doughnuts ,Some pastries are sugary,1000,NA,8429,Darii,1,1,0,0
47_7,47,Pilot-3,7,1,dolls,Valid Filler,Darii,1,All dolls are man made,Some toys are dolls ,Some toys are man made,1000,NA,10399,Darii,1,1,0,0
47_8,47,Pilot-3,8,0,arms,Homonymy,Disamis,1,Some arms are high caliber,All arms have elbows,Some elbows are high caliber,1000,NA,9859,Disamis,0,1,0,0
47_9,47,Pilot-3,9,0,toilets,Invalid Filler,Disamis*,1,Some toilets are coed,All urinals are toilets,Some urinals are coed,1000,NA,9895,Disamis,0,1,0,0
47_10,47,Pilot-3,10,0,dinners,Polysemy,Barbara,1,All dinners are after lunch,All Thanksgiving turkeys are dinners,All Thanksgiving turkeys are after lunch,1000,NA,11603,Barbara,0,1,0,0
47_11,47,Pilot-3,11,1,rifles,Valid Filler,Disamis,1,Some rifles are for hunting,All rifles are guns ,Some guns are for hunting,1000,NA,9417,Disamis,1,1,0,0
47_12,47,Pilot-3,12,1,chickens,Polysemy,Datisi,1,All chickens lay eggs,Some chickens are roasts,Some roasts lay eggs,1000,NA,8947,Datisi,0,0,0,0
47_13,47,Pilot-3,13,1,boards,Homonymy,Dimatis,1,Some committees are boards,All boards are rectangles,Some rectangles are committees,1000,NA,8651,Dimatis,0,0,0,0
47_14,47,Pilot-3,14,1,foundations,Homonymy,Dimatis,1,Some concrete slabs are foundations,All foundations are non-profits,Some non-profits are concrete slabs,1000,NA,11709,Dimatis,0,0,0,0
47_15,47,Pilot-3,15,1,panels,Homonymy,Datisi,1,All panels have judges,Some panels are electronics,Some electronics have judges,1000,NA,12758,Datisi,0,0,0,0
47_16,47,Pilot-3,16,1,oil,Polysemy,Datisi,1,All oil is extracted from the earth,Some oil is saturated fat,Some saturated fat is extracted from the earth,1000,NA,8304,Datisi,0,0,0,0
47_17,47,Pilot-3,17,0,dreams,Polysemy,Barbara,1,All dreams are goals,All nightmares are dreams,All nightmares are goals,1000,NA,8226,Barbara,0,1,0,0
47_18,47,Pilot-3,18,1,whales,Valid Filler,Barbara,1,All whales are mammals ,All orcas are whales ,All orcas are mammals,1000,NA,8223,Barbara,1,1,0,0
47_19,47,Pilot-3,19,0,spices,Invalid Filler,Dimatis*,1,Some dried roots are spices ,All mustard seeds are spices ,Some mustard seeds are dried roots,1000,NA,10171,Dimatis,0,1,0,0
47_20,47,Pilot-3,20,1,lunches,Polysemy,Darii,1,All lunches are less than three hours long,Some sandwiches are lunches,Some sandwiches are less than three hours long,1000,NA,9507,Darii,0,0,0,0
47_21,47,Pilot-3,21,0,admissions,Homonymy,Barbara,1,All guilty pleas are admissions,All admissions are ticketed,All guilty pleas are ticketed,1000,NA,9916,Barbara,0,1,0,0
47_22,47,Pilot-3,22,1,suitcases,Valid Filler,Dimatis,1,Some bags are suitcases,All suitcases are pieces of luggage,Some pieces of luggage are bags,1000,NA,7759,Dimatis,1,1,0,0
47_23,47,Pilot-3,23,0,peppers,Invalid Filler,Dimatis*,1,Some yellow vegetables are peppers ,All jalapenos are peppers,Some jalapenos are yellow vegetables,1000,NA,9638,Dimatis,0,1,0,0
47_24,47,Pilot-3,24,0,colors,Invalid Filler,Disamis*,1,Some colors are primary ,All shades of purple are colors ,Some shades of purple are primary,1000,NA,8763,Disamis,0,1,0,0
47_25,47,Pilot-3,25,1,examinations,Polysemy,Disamis,1,Some examinations are life saving,All examinations are graded assignments,Some graded assignments are life saving,1000,NA,8758,Disamis,0,0,0,0
47_26,47,Pilot-3,26,0,tapes,Homonymy,Darii,1,All tapes are recordings,Some adhesives are tapes,Some adhesives are recordings,1000,NA,10002,Darii,0,1,0,0
47_27,47,Pilot-3,27,1,dinosaurs,Valid Filler,Barbara,1,All dinosaurs were reptiles,All pterodactyls are dinosaurs,All pterodactyls were reptiles ,1000,NA,8696,Barbara,1,1,0,0
47_28,47,Pilot-3,28,1,phones,Valid Filler,Barbara,1,All phones can make calls ,All iPhones are phones ,All iPhones can make calls ,1000,NA,7585,Barbara,1,1,0,0
47_29,47,Pilot-3,29,1,newspapers,Polysemy,Dimatis,1,Some recyclables are newspapers,All newspapers employ reporters,Some recyclables employ reporters,1000,NA,8814,Dimatis,0,0,0,0
47_30,47,Pilot-3,30,0,buildings,Invalid Filler,Barbara*,1,All hotels are buildings ,All hospitals are buildings ,All hospitals are hotels ,1000,NA,7655,Barbara,0,1,0,0
47_31,47,Pilot-3,31,1,dates,Homonymy,Disamis,1,Some dates are prime numbers,All dates are opportunities for romance,Some opportunities for romance are prime numbers,1000,NA,11499,Disamis,0,0,0,0
47_32,47,Pilot-3,32,0,grapes,Valid Filler,Disamis,1,Some grapes are red ,All grapes are fruits ,Some fruits are red ,1000,NA,16130,Disamis,1,0,0,0
47_33,47,Pilot-3,33,1,swords,Valid Filler,Disamis,1,Some swords are decorative,All swords are weapons ,Some weapons are decorative ,1000,NA,7698,Disamis,1,1,0,0
47_34,47,Pilot-3,34,1,ponies,Valid Filler,Datisi,1,All ponies neigh,Some ponies are colts,Some colts neigh,1000,NA,8158,Datisi,1,1,0,0
47_35,47,Pilot-3,35,1,statues,Valid Filler,Datisi,1,All statues are sculptures,Some statues are bronzes,Some bronzes are sculptures,1000,NA,8311,Datisi,1,1,0,0
47_36,47,Pilot-3,36,0,widows,Valid Filler,Dimatis,1,Some mothers are widows ,All widows are women,Some women are mothers,1000,NA,11991,Dimatis,1,0,0,0
47_37,47,Pilot-3,37,0,steaks,Invalid Filler,Disamis*,1,Some steaks are filet mignons,All ribeyes are steaks,Some ribeyes are filet mignons,1000,NA,10422,Disamis,0,1,0,0
47_38,47,Pilot-3,38,1,clowns,Valid Filler,Darii,1,All clowns can juggle ,Some circus performers are clowns ,Some circus performers can juggle,1000,NA,10837,Darii,1,1,0,0
47_39,47,Pilot-3,39,1,injuries,Invalid Filler,Dimatis*,1,Some sunburns are injuries,All cases of frostbite are injuries,Some cases of frostbite are sunburns,1000,NA,12864,Dimatis,0,0,0,0
47_40,47,Pilot-3,40,0,thieves,Invalid Filler,Dimatis*,1,Some children are thieves,All mob bosses are thieves,Some mob bosses are children,1000,NA,10024,Dimatis,0,1,0,0
47_41,47,Pilot-3,41,0,tracks,Homonymy,Darii,1,All tracks are prints left by animals,Some race courses are tracks ,Some race courses are prints left by animals,1000,NA,8398,Darii,0,1,0,0
47_42,47,Pilot-3,42,0,stones,Invalid Filler,Datisi*,1,All pebbles are stones,Some stones are boulders,Some boulders are pebbles,1000,NA,8364,Datisi,0,1,0,0
47_43,47,Pilot-3,43,0,columns,Homonymy,Datisi,1,All columns are architectural,Some columns are gossip articles,Some gossip articles are architectural,1000,NA,8909,Datisi,0,1,0,0
47_44,47,Pilot-3,44,1,movements,Homonymy,Barbara,1,All movements aim for social change,All reflexes are movements,All reflexes aim for social change,1000,NA,9757,Barbara,0,0,0,0
47_45,47,Pilot-3,45,0,organs,Invalid Filler,Barbara*,1,All hearts are organs ,All lungs are organs ,All lungs are hearts,1000,NA,7971,Barbara,0,1,0,0
